Dates,PX_LAST,PX_HIGH,PX_LOW,OPEN,VOLUME
2023-01-06,22.1957,22.81,21.8,22.7,68827
2023-01-09,22.2669,22.62,21.78,22.16,61925
2023-01-10,21.0949,22.73,21,22.4,68827
2023-01-11,21.2004,21.45,21,21.15,53225
2023-01-12,19.82,21.62,19.79,21.25,76494
2023-01-13,19.4988,20.2,19.13,19.9,61632
2023-01-16,19.4988,20.2,19.13,19.9,61632
2023-01-17,19.3155,20.1,19.25,19.45,68847
2023-01-18,19.09,19.7,18.95,19.55,958
2023-01-19,21.7451,22.55,21.45,21.65,71342
2023-01-20,21.086,21.85,20.85,21.65,63086
2023-01-23,20.7548,21.15,20.65,21,62417
2023-01-24,19.9502,21.05,19.85,20.75,72855
2023-01-25,19.9583,21.4,19.85,20,94319
2023-01-26,19.6703,20.23,19.59,20.05,59409
2023-01-27,19.3177,19.86,18.95,19.7,73476
2023-01-30,20.0481,20.41,19.4,19.45,72495
2023-01-31,19.5257,20.62,19.3,20,67623
2023-02-01,18.7506,20.05,18.5,19.45,96707
2023-02-02,19.2989,19.9,18.1,18.75,116046
2023-02-03,19.3373,20.3,19.18,19.55,100463
2023-02-06,20.0124,20.2,19.38,19.4,81817
2023-02-07,19.2146,20.4,19.09,19.98,91246
2023-02-08,20.0524,20.55,19.15,19.45,84916
2023-02-09,20.8103,20.9,19.35,20.1,77115
2023-02-10,20.9304,21.7,20.69,20.7,85694
2023-02-13,19.9144,21.25,19.8,20.75,57913
2023-02-14,18.6489,20.05,18.55,19.9,72854
2023-02-15,18.69,19.3,18.7,18.95,1191
2023-02-16,21.1605,21.26,19.91,20.11,111287
2023-02-17,21.2482,22.06,21.15,21.21,77708
2023-02-20,21.2482,22.06,21.15,21.21,77708
2023-02-21,22.9011,23.1,21.3,21.5,100341
2023-02-22,22.2109,23.26,22.05,23,89856
2023-02-23,21.3726,22.45,21.2,22.05,70845
2023-02-24,22.1873,22.87,21.3,21.35,97323
2023-02-27,21.3317,22.25,21.05,22.25,72020
2023-02-28,20.7757,21.6,20.55,21.23,67000
2023-03-01,21.0322,21.6,20.6,21,70492
2023-03-02,20.2009,21.7,20.15,21.02,68150
2023-03-03,19.4984,20.45,19.4,20.3,60460
2023-03-06,19.2202,19.65,19.05,19.45,56410
2023-03-07,19.7516,19.95,18.85,19.2,76515
2023-03-08,19.3052,20,19.2,19.76,56233
2023-03-09,21.7964,22,18.9,19.25,118653
2023-03-10,24.1808,27,21.15,21.8,243502
2023-03-13,25.3724,28.4,22.4,23.95,192210
2023-03-14,23.7017,25.65,22.2,25.25,144393
2023-03-15,25.8129,28.55,23.02,23.6,172657
2023-03-16,23.0155,26.93,22.95,25.9,94284
2023-03-17,25.6342,26.2,22.61,23.3,86054
2023-03-20,24.1683,28.05,23.9,25.8,58264
2023-03-21,21.5908,24.29,21.15,24.2,60907
2023-03-22,20.68,22.1,21.2,21.6,766
2023-03-23,24.2236,24.65,22,23.5,121533
2023-03-24,23.2241,26.25,23.16,23.85,127400
2023-03-27,22.2674,23.9,22.15,23.25,71161
2023-03-28,21.6995,22.6,21.6,22.15,69718
2023-03-29,20.9309,21.7,20.75,21.7,58276
2023-03-30,20.8277,21.7,20.6,20.95,64176
2023-03-31,20.7642,21.25,20.4,20.95,63587
2023-04-03,20.2095,21.4,20.2,21.1,59123
2023-04-04,20.5997,21.3,20.05,20.3,71595
2023-04-05,20.4184,21.25,20.35,20.6,52724
2023-04-06,19.9781,20.87,19.78,20.55,52736
2023-04-07,20.1,20.25,19.8,20.05,1932
2023-04-10,19.804,20.45,19.7,20.05,48206
2023-04-11,19.7666,19.95,19.32,19.85,46551
2023-04-12,19.9518,20.2,19.05,19.75,70786
2023-04-13,18.7342,20.12,18.7,20.05,61424
2023-04-14,18.3523,19.05,18.16,18.9,58817
2023-04-17,17.416,18.3,17.4,18.15,54373
2023-04-18,17.0513,17.63,16.88,17.45,39587
2023-04-19,16.75,17.65,16.8,17.15,1336
2023-04-20,19.8376,20,19.3,19.55,55402
2023-04-21,19.4083,20.05,19.35,19.8,62298
2023-04-24,19.3262,19.85,19.25,19.45,47601
2023-04-25,21.0194,21.2,19.28,19.35,110526
2023-04-26,20.4248,21.13,19.8,20.6,97283
2023-04-27,19.4461,20.38,19.15,20.35,68821
2023-04-28,18.4361,19.87,18.4,19.35,75580
2023-05-01,18.1693,18.65,17.65,18.5,77253
2023-05-02,19.3402,20.8,18.55,18.6,145602
2023-05-03,19.9541,20.6,18.78,19.35,89098
2023-05-04,21.1905,22.1,19.8,20.65,146700
2023-05-05,19.2868,21.15,19.05,21.15,83257
2023-05-08,19.0021,19.46,18.85,19.4,50960
2023-05-09,19.4202,19.7,18.96,19.05,58099
2023-05-10,18.8504,19.88,18.3,19.45,104056
2023-05-11,18.6032,19.65,18.47,18.9,76678
2023-05-12,18.5431,19.1,17.85,18.65,67248
2023-05-15,17.801,18.77,17.55,18.61,62456
2023-05-16,18.282,18.43,17.63,17.73,48047
2023-05-17,17.12,18.31,17.55,18.15,2112
2023-05-18,19.1473,20.01,19.05,19.9,58740
2023-05-19,19.6485,20.1,18.85,19.1,85281
2023-05-22,19.671,20.15,19.3,19.9,63233
2023-05-23,20.0458,20.4,19.41,19.7,69323
2023-05-24,20.9965,21.25,19.95,20.15,91150
2023-05-25,20.4261,20.95,20.17,20.54,64978
2023-05-26,19.5822,20.6,18.95,20.45,75099
2023-05-29,19.5822,20.6,18.95,20.45,75099
2023-05-30,18.967,19.75,18.65,19.25,78471
2023-05-31,18.8651,19.55,18.68,18.95,61318
2023-06-01,17.7047,19.05,17.65,18.9,76658
2023-06-02,16.9463,17.76,16.7,17.7,88489
2023-06-05,16.5014,17.15,16.48,17,57541
2023-06-06,15.4181,16.65,15.4,16.55,64276
2023-06-07,15.4509,15.85,15.4,15.45,61163
2023-06-08,15.0127,15.7,14.8,15.5,52684
2023-06-09,15.2378,15.52,14.93,15.1,55659
2023-06-12,15.5628,15.7,15.08,15.25,63143
2023-06-13,15.3191,15.55,15.11,15.45,65587
2023-06-14,14.778,15.4,14.68,15.3,77194
2023-06-15,15.103,15.2,14.55,14.7,69826
2023-06-16,14.3454,15.21,14.3,15.1,73570
2023-06-19,14.3454,15.21,14.3,15.1,73570
2023-06-20,14.0254,14.7,13.95,14.35,83134
2023-06-21,13.44,14.05,13.55,14.05,1686
2023-06-22,15.7789,16.5,15.65,16.2,55722
2023-06-23,15.9547,16.4,15.75,15.75,66010
2023-06-26,15.9957,16.25,15.6,16,71131
2023-06-27,15.5616,16.05,15.2,16.03,55539
2023-06-28,14.9918,15.7,14.95,15.6,56509
2023-06-29,15.3281,15.45,14.9,15.05,64763
2023-06-30,15.011,15.3,14.85,15.25,47480
2023-07-03,14.8946,15.21,14.85,15.05,33417
2023-07-04,14.8946,15.21,14.85,15.05,33417
2023-07-05,15.2825,15.35,14.85,14.88,59959
2023-07-06,16.1652,17.95,15.25,15.26,173635
2023-07-07,15.8619,16.7,15.5,16.3,103901
2023-07-10,15.7747,16.4,15.6,15.9,76870
2023-07-11,15.5525,15.83,15.2,15.77,87455
2023-07-12,14.2934,15.7,14.25,15.41,99595
2023-07-13,14.1923,14.31,13.9,14.3,76531
2023-07-14,13.8048,14.4,13.75,14.19,61761
2023-07-17,13.699,14,13.55,13.75,54338
2023-07-18,13.3001,13.9,13.25,13.65,59439
2023-07-19,13.02,13.3,13.03,13.3,1212
2023-07-20,15.846,16.12,15.6,15.86,65372
2023-07-21,15.611,15.85,15.3,15.8,63356
2023-07-24,15.3804,15.74,15.2,15.7,55425
2023-07-25,15.3462,15.45,15,15.4,54397
2023-07-26,14.8878,15.57,14.8,15.28,73385
2023-07-27,15.6879,16.1,14.5,14.9,122900
2023-07-28,14.9886,15.75,14.85,15.65,77542
2023-07-31,14.8634,15.2,14.78,15.05,58014
2023-08-01,15.0724,15.45,14.8,14.88,64884
2023-08-02,16.7022,17.2,15.35,15.5,164176
2023-08-03,16.7483,17.75,16.35,16.85,125889
2023-08-04,17.5076,17.6,15.65,16.75,128229
2023-08-07,16.2943,17.45,16.2,17.35,94651
2023-08-08,16.4955,18.55,16.2,16.25,163439
2023-08-09,16.3469,17.2,15.85,16.5,133424
2023-08-10,16.0072,16.95,15.1,16.3,174266
2023-08-11,15.3536,16.68,15.25,16.05,96095
2023-08-14,14.8456,15.9,14.8,15.35,78954
2023-08-15,16.1726,16.55,14.6,14.9,100053
2023-08-16,16.28,16.6,15.95,16.25,1678
2023-08-17,18.8548,18.95,17.6,18,110436
2023-08-18,18.4487,19.55,18.2,18.85,123679
2023-08-21,17.8493,18.55,17.75,18.44,75860
2023-08-22,17.901,18.26,17.37,17.96,66200
2023-08-23,17.2933,17.92,16.9,17.9,64269
2023-08-24,18.0102,18.15,16.8,16.9,82393
2023-08-25,17.1776,18.3,16.95,18.1,91361
2023-08-28,16.4326,17.22,16.4,17.15,71139
2023-08-29,15.9027,16.6,15.76,16.42,82175
2023-08-30,15.3029,16.05,15.25,15.9,65883
2023-08-31,15.0438,15.41,14.93,15.28,66552
2023-09-01,14.7971,15.05,14.6,15.02,62883
2023-09-04,14.7971,15.05,14.6,15.02,62883
2023-09-05,14.9927,15.25,14.6,14.8,64450
2023-09-06,15.3467,15.8,15,15.15,83014
2023-09-07,15.3022,16.21,15.2,15.3,79487
2023-09-08,14.9405,15.7,14.65,15.25,82260
2023-09-11,14.5844,14.9,14.4,14.85,82801
2023-09-12,14.6385,14.85,14.25,14.62,74976
2023-09-13,13.9985,14.95,13.9,14.6,91256
2023-09-14,13.3689,13.96,13.3,13.95,73191
2023-09-15,14.2528,14.4,13.25,13.35,81573
2023-09-18,14.0971,14.63,13.85,14.15,61304
2023-09-19,14.0519,14.75,13.8,13.99,66875
2023-09-20,13.96,14.25,13.8,14.16,2293
2023-09-21,17.4859,17.65,16.15,16.25,144839
2023-09-22,17.4916,17.7,16.8,17.55,107589
2023-09-25,17.4974,18.21,17.15,17.5,100468
2023-09-26,19.1742,19.3,17.25,17.3,138055
2023-09-27,18.3022,19.5,18.2,18.95,134872
2023-09-28,17.3515,18.55,17.2,18.25,126848
2023-09-29,17.7712,17.85,16.5,17.25,125248
2023-10-02,17.8507,18.3,17,17.1,103746
2023-10-03,19.6564,20.05,17.55,17.85,149162
2023-10-04,18.5177,20.35,18.4,19.75,137668
2023-10-05,18.1998,19.5,18.15,18.75,101137
2023-10-06,18.0342,19.6,17.51,18.4,135498
2023-10-09,17.6467,19.6,17.6,18.65,100824
2023-10-10,16.9878,17.75,16.6,17.7,94199
2023-10-11,16.5021,17.75,16.35,17.06,102900
2023-10-12,16.9479,17.85,15.8,16.35,132610
2023-10-13,19.2567,20.2,16.63,16.97,175563
2023-10-16,17.1597,19.36,17.04,19.15,106032
2023-10-17,17.8484,18.45,16.8,17.25,115712
2023-10-18,18.37,18.5,17.8,18.1,2507
2023-10-19,20.5549,20.82,19,19.35,148162
2023-10-20,20.725,21.15,20.1,20.65,130203
2023-10-23,20.0003,21.9,19.25,20.75,131054
2023-10-24,19.0875,20.05,18.91,19.75,95138
2023-10-25,20.3008,20.85,18.9,19.12,124793
2023-10-26,20.5375,21.17,20,20.3,120602
2023-10-27,21.1865,21.4,19.79,20.35,116902
2023-10-30,19.5901,21.23,19.45,20.9,96215
2023-10-31,18.1268,19.85,18.05,19.7,111129
2023-11-01,17.3005,18.4,17.15,18.25,111883
2023-11-02,16.5565,17.38,16.55,17.35,87597
2023-11-03,16.1519,16.8,15.98,16.65,79852
2023-11-06,15.6461,16.18,15.59,16.1,80188
2023-11-07,15.5014,15.97,15.4,15.7,60433
2023-11-08,15.1093,15.7,15.05,15.5,67700
2023-11-09,15.8874,16.06,14.86,15.23,82985
2023-11-10,14.8991,15.91,14.85,15.84,75616
2023-11-13,14.8035,15.4,14.6,15.2,60438
2023-11-14,14.2701,15.05,14.05,14.85,83437
2023-11-15,14.22,14.35,14.05,14.19,1955
2023-11-16,15.1459,15.5,15.1,15.35,73365
2023-11-17,14.9042,15.25,14.85,15.16,51359
2023-11-20,14.776,15,14.6,14.9,48491
2023-11-21,14.4523,14.95,14.4,14.75,63619
2023-11-22,14.5628,14.75,14.25,14.45,58067
2023-11-23,14.5628,14.75,14.25,14.45,58067
2023-11-24,13.8496,14.65,13.8,14.6,47372
2023-11-27,13.9533,14.2,13.85,13.9,46293
2023-11-28,13.7842,14.1,13.65,13.9,65314
2023-11-29,13.9997,14.1,13.65,13.85,67456
2023-11-30,13.7578,14.15,13.7,14,61985
2023-12-01,13.6982,13.85,13.5,13.8,58362
2023-12-04,13.8006,14.3,13.6,13.6,81379
2023-12-05,13.663,14.05,13.65,13.9,63421
2023-12-06,13.737,13.85,13.4,13.65,65441
2023-12-07,13.7485,13.9,13.58,13.8,49404
2023-12-08,13.3417,13.87,13.3,13.85,68222
2023-12-11,12.9471,13.35,12.9,13.33,64650
2023-12-12,12.4035,13,12.25,12.9,75433
2023-12-13,12.1843,12.55,12.1,12.36,80272
2023-12-14,12.3048,12.65,11.96,12.2,83378
2023-12-15,12.4649,12.8,12.2,12.34,83178
2023-12-18,12.4176,12.6,12.3,12.55,51953
2023-12-19,12.409,12.65,12.25,12.5,59041
2023-12-20,12.31,12.6,12.38,12.55,1842
2023-12-21,15.4414,15.95,15.3,15.75,106585
2023-12-22,15.0372,15.75,15,15.45,72143
2023-12-25,15.0372,15.75,15,15.45,72143
2023-12-26,14.6063,15.15,14.55,15.05,42727
2023-12-27,13.9935,14.65,13.95,14.6,62381
2023-12-28,13.9837,14.2,13.9,13.95,42203
2023-12-29,14.0512,14.45,13.85,14,63210
2024-01-01,14.0512,14.45,13.85,14,63210
2024-01-02,14.1016,14.8,13.9,14.25,105588
2024-01-03,14.6997,14.95,14.1,14.13,112103
2024-01-04,14.6618,14.8,14.35,14.7,77217
2024-01-05,14.2034,15.05,13.95,14.65,104199
2024-01-08,13.7975,14.5,13.6,14.15,87247
2024-01-09,13.4039,14.05,13.35,13.88,70334
2024-01-10,13.3453,13.51,13.2,13.45,76118
2024-01-11,13.0512,13.75,12.95,13.25,109260
2024-01-12,13.1811,13.45,12.95,13.01,70152
2024-01-15,13.1811,13.45,12.95,13.01,70152
2024-01-16,13.9544,14.35,13.15,13.3,108264
2024-01-17,15.13,14.75,13.7,13.85,1865
2024-01-18,15.0037,15.5,14.9,15.45,78716
2024-01-19,14.6052,15,14.48,15,90931
2024-01-22,14.0804,14.52,14,14.5,70105
2024-01-23,13.7002,14.08,13.65,14.08,70539
2024-01-24,14.038,14.15,13.49,13.73,69921
2024-01-25,14.2261,14.3,13.9,14.05,63325
2024-01-26,14.1173,14.45,13.9,14.25,57199
2024-01-29,14.2508,14.45,14.09,14.15,60772
2024-01-30,13.9929,14.3,13.95,14.2,56480
2024-01-31,14.8735,15,13.84,14.1,144442
2024-02-01,14.6977,15.01,14.35,14.85,96719
2024-02-02,14.5473,14.75,14.24,14.4,78109
2024-02-05,13.9557,14.85,13.85,14.65,91666
2024-02-06,13.5521,14.05,13.5,13.95,72986
2024-02-07,13.3847,13.65,13.25,13.58,66517
2024-02-08,13.3452,13.65,13.3,13.4,53011
2024-02-09,13.3705,13.4,13.13,13.35,45690
2024-02-12,13.8034,13.9,13.2,13.4,58881
2024-02-13,15.7525,17.85,13.61,13.85,141521
2024-02-14,14.32,15.75,14.65,15.75,2358
2024-02-15,15.0189,15.35,14.84,15.05,69593
2024-02-16,14.9515,15.25,14.7,15,91010
2024-02-19,14.9515,15.25,14.7,15,91010
2024-02-20,15.5273,15.9,14.9,15.05,124433
2024-02-21,15.3494,15.75,15,15.55,89464
2024-02-22,15.0348,15.1,14.5,15.05,91396
2024-02-23,14.4301,15.01,14.4,14.9,67123
2024-02-26,14.2522,14.6,14.2,14.5,59531
2024-02-27,13.9981,14.35,13.95,14.3,47460
2024-02-28,14.2232,14.4,13.97,13.98,51903
2024-02-29,14.0088,14.45,13.95,14.3,62288
2024-03-01,14.0481,14.25,13.75,14.05,70360
2024-03-04,14.0297,14.15,13.9,14,46448
2024-03-05,14.703,15.25,14,14.1,131037
2024-03-06,14.7897,14.95,14.25,14.7,80908
2024-03-07,14.6174,15.1,14.35,14.8,63980
2024-03-08,15.0773,15.75,14.2,14.65,128013
2024-03-11,14.8956,15.65,14.75,15,111070
2024-03-12,13.9606,15.21,13.9,14.85,114941
2024-03-13,13.7973,14.05,13.7,13.95,66028
2024-03-14,14.342,15.05,13.58,13.8,117662
2024-03-15,14.5984,15.55,14.15,14.3,116089
2024-03-18,14.3579,14.65,14.05,14.6,65267
2024-03-19,13.9448,14.91,13.8,14.34,72642
2024-03-20,14.17,14.15,13.8,13.9,2777
2024-03-21,14.4567,14.65,14.3,14.5,79779
2024-03-22,14.4814,14.65,14.25,14.45,58271
2024-03-25,14.4005,14.75,14.25,14.5,58082
2024-03-26,14.3463,14.4,14.1,14.4,51350
2024-03-27,14.0661,14.45,14.04,14.35,58787
2024-03-28,14.3687,14.4,14.05,14.05,67831
2024-03-29,14.3687,14.4,14.05,14.05,67831
2024-04-01,14.5022,14.8,14.15,14.35,65356
2024-04-02,14.9996,15.65,14.45,14.65,128996
2024-04-03,14.9446,15.4,14.7,15,92566
2024-04-04,15.8308,16.35,14.45,14.9,164596
2024-04-05,16.0774,16.35,15.43,15.96,140997
2024-04-08,15.347,16.02,15.15,16,110611
2024-04-09,15.0753,16,14.95,15.3,126613
2024-04-10,15.3171,16.2,14.75,15,153087
2024-04-11,15.0239,16.3,14.95,15.5,116862
2024-04-12,17.0882,18.1,15,15,200295
2024-04-15,18.4081,18.7,15.95,17.05,150981
2024-04-16,18.2475,19.7,17.5,18.5,104265
2024-04-17,18.03,18.65,17.8,18,1152
2024-04-18,17.3829,17.65,16.75,17.2,99119
2024-04-19,17.8354,19.7,17.1,17.35,152820
2024-04-22,16.4697,17.7,16.2,17.7,123946
2024-04-23,15.7943,16.45,15.65,16.3,81227
2024-04-24,15.6252,16.1,15.55,15.75,98755
2024-04-25,16.0018,16.85,15.6,16,113551
2024-04-26,15.3964,15.71,15.3,15.6,88311
2024-04-29,15.1678,15.5,15,15.45,67344
2024-04-30,15.6634,15.85,15,15.2,99980
2024-05-01,15.7081,16.15,14.99,15.85,117316
2024-05-02,15.1632,15.86,14.95,15.75,86827
2024-05-03,14.5915,15.07,14.45,15.05,98143
2024-05-06,14.1983,14.6,14.15,14.55,49715
2024-05-07,14.0973,14.35,14.05,14.2,73138
2024-05-08,13.9112,14.25,13.85,14.1,59754
2024-05-09,13.8112,14.06,13.78,14,52295
2024-05-10,13.5511,13.87,13.52,13.8,61758
2024-05-13,13.8191,13.9,13.4,13.55,72207
2024-05-14,13.5162,13.95,13.45,13.8,51433
2024-05-15,12.879,13.66,12.85,13.6,69366
2024-05-16,12.8347,13.1,12.75,12.9,63542
2024-05-17,12.6503,13,12.6,12.91,72507
2024-05-20,12.5725,12.8,12.4,12.65,53509
2024-05-21,12.1979,13,12.05,12.59,79513
2024-05-22,12,12.47,12,12.3,6196
2024-05-23,13.8561,14.05,13.25,13.55,111844
2024-05-24,13.4272,13.95,13.35,13.85,64373
2024-05-27,13.4272,13.95,13.35,13.85,64373
2024-05-28,13.7256,14,13.2,13.45,89086
2024-05-29,14.3394,14.5,13.7,13.71,98716
2024-05-30,14.2928,14.7,13.95,14.45,100134
2024-05-31,13.7896,14.7,13.65,14.4,121158
2024-06-03,13.6535,14.25,13.5,13.75,115517
2024-06-04,13.7165,14.25,13.64,13.7,85929
2024-06-05,13.3525,13.9,13.3,13.67,75325
2024-06-06,13.2562,13.45,13.2,13.4,94057
2024-06-07,13.0098,13.6,12.9,13.27,102167
2024-06-10,13.0295,13.6,12.95,13,74130
2024-06-11,12.9694,13.5,12.9,13,86072
2024-06-12,12.5556,13.1,12.45,13.05,95218
2024-06-13,12.4105,13.05,12.35,12.55,100255
2024-06-14,12.9549,13.6,12.4,12.44,109523
2024-06-17,12.8015,13.25,12.55,13.02,97608
2024-06-18,12.39,12.9,12.5,12.8,2657
2024-06-19,12.39,12.9,12.5,12.8,2657
2024-06-20,14.7681,14.9,14.15,14.3,124516
2024-06-21,14.4458,15.07,14.35,14.78,112362
2024-06-24,14.3967,14.85,14.2,14.5,80934
2024-06-25,14.077,14.5,14,14.43,51916
2024-06-26,13.9083,14.21,13.9,14.1,72973
2024-06-27,13.7587,14.05,13.73,13.95,78199
2024-06-28,14.0228,14.1,13.7,13.8,85236
2024-07-01,13.4175,14.01,13.35,14,91153
2024-07-02,13.206,13.63,13.2,13.4,76728
2024-07-03,13.2699,13.3,13.1,13.25,46749
2024-07-04,13.2699,13.3,13.1,13.25,46749
2024-07-05,13.3033,13.45,13.12,13.2,75275
2024-07-08,13.082,13.35,12.95,13.35,71171
2024-07-09,12.9957,13.15,12.95,13.1,68702
2024-07-10,12.9335,13.05,12.79,13,62248
2024-07-11,13.1184,13.4,12.7,13,129633
2024-07-12,12.8311,13.15,12.6,13.1,98108
2024-07-15,13.1369,13.2,12.7,12.85,92130
2024-07-16,13.1593,13.45,12.95,13.13,68532
2024-07-17,13.89,13.9,13,13.05,5056
2024-07-18,15.2934,15.5,14.4,14.75,150366
2024-07-19,15.9169,16.15,15.23,15.25,165882
2024-07-22,15.0439,16.2,14.95,15.9,119317
2024-07-23,14.9323,15.4,14.69,15.1,105774
2024-07-24,17.072,17.25,14.84,14.85,213513
2024-07-25,17.1444,17.95,16.09,17.05,207769
2024-07-26,16.1771,17.15,16.05,17.15,105744
2024-07-29,15.9722,16.36,15.7,16.1,88608
2024-07-30,16.4855,17.1,15.73,15.95,105902
2024-07-31,15.9994,16.65,15.35,16.65,123451
2024-08-01,17.4669,18.2,15.65,15.85,189681
2024-08-02,21.8527,23,17.65,17.65,340112
2024-08-05,32.0986,37.1,22.65,23,302246
2024-08-06,25.7702,30.72,21.85,30.65,207169
2024-08-07,25.0766,25.95,21.3,24.5,148500
2024-08-08,22.6885,26.07,22.25,25.85,95709
2024-08-09,19.4971,23,19.39,22.3,101786
2024-08-12,19.4647,19.85,17.85,19.45,111597
2024-08-13,17.5452,19.74,17.48,19.5,79277
2024-08-14,16.2453,17.9,16.2,17.65,76835
2024-08-15,15.3485,16.5,15,16.3,95995
2024-08-16,15.2799,15.8,15.07,15.35,47664
2024-08-19,14.7848,15.9,14.65,15.26,56107
2024-08-20,15.8801,16,14.75,14.85,74460
2024-08-21,16.11,16.2,15.75,15.96,1424
2024-08-22,17.0095,17.1,16,16.2,85531
2024-08-23,15.9286,16.95,15.8,16.9,96390
2024-08-26,15.947,16.3,15.65,15.8,60546
2024-08-27,15.5794,16.3,15.5,16.05,52952
2024-08-28,16.5703,16.85,15.4,15.55,91001
2024-08-29,15.9351,17.05,15.6,16.55,83256
2024-08-30,15.411,16,15.3,15.8,75073
2024-09-02,15.411,16,15.3,15.8,75073
2024-09-03,19.1208,19.8,15.3,15.45,180815
2024-09-04,19.5445,20.35,18.15,19.05,156819
2024-09-05,18.7523,19.75,18.25,19.6,116295
2024-09-06,20.4643,21.55,18.05,18.85,184318
2024-09-09,18.7253,21.05,18.4,21.05,105137
2024-09-10,18.2864,19.8,18.2,18.6,102637
2024-09-11,17.2328,20.35,17.2,18.35,148099
2024-09-12,16.9479,18.1,16.85,17.45,92502
2024-09-13,16.703,17.15,16.35,17.05,66744
2024-09-16,17.0904,17.5,16.8,16.8,58917
2024-09-17,17.8331,17.95,16.73,17.15,79051
2024-09-18,18.69,17.9,17.55,17.75,1311
2024-09-19,18.0222,18.9,17.85,18.85,93664
2024-09-20,17.9542,18.25,17.7,18.05,70428
2024-09-23,18.0066,18.21,17.6,18,45922
2024-09-24,18.0531,18.7,17.75,18.1,62947
2024-09-25,18.3144,18.4,17.9,18.05,45271
2024-09-26,18.2977,18.55,17.84,18.25,51918
2024-09-27,19.2552,19.4,18.15,18.3,68899
2024-09-30,18.8425,19.95,18.75,19.35,102603
2024-10-01,20.4666,20.7,18.65,18.85,151171
2024-10-02,20.1015,21.15,19.9,20.45,76431
2024-10-03,21.0732,21.3,20,20.05,92734
2024-10-04,20.2031,21.25,20.15,21.2,75541
2024-10-07,22.5656,22.75,20.2,20.35,107263
2024-10-08,21.4558,22.81,21.15,22.35,72879
2024-10-09,20.8987,21.6,20.7,21.45,60740
2024-10-10,21.3948,21.65,20.72,21,68382
2024-10-11,21.1276,21.72,20.85,21.4,54474
2024-10-14,20.2002,21.25,19.95,21.15,47987
2024-10-15,20.9675,21.25,19.65,20,94017
2024-10-16,20.97,21.55,20.95,21.2,1283
2024-10-17,18.7641,19.3,18.7,19.1,45793
2024-10-18,18.3002,18.85,18.25,18.75,51561
2024-10-21,18.3564,18.85,18.15,18.3,48502
2024-10-22,18.2834,18.85,18.15,18.35,48123
2024-10-23,19.274,19.8,18.35,18.4,90594
2024-10-24,18.9021,19.85,18.75,19.14,69865
2024-10-25,19.8968,19.95,18.45,18.92,86711
2024-10-28,18.7978,19.6,18.55,19.55,81087
2024-10-29,18.7575,19.1,18.45,18.75,49608
2024-10-30,19.3182,19.4,18.55,18.7,60928
2024-10-31,20.9579,21.05,19.3,19.3,134455
2024-11-01,20.488,20.95,19.75,20.9,95629
2024-11-04,19.5077,20.45,19.4,20.3,86770
2024-11-05,18.3442,19.6,18.16,19.45,95299
2024-11-06,16.246,18.4,15.9,18.25,168579
2024-11-07,15.6411,16.31,15.5,16.2,84248
2024-11-08,15.4969,15.9,15.38,15.65,80298
2024-11-11,15.4861,15.55,15.19,15.5,68546
2024-11-12,15.2572,15.75,15.21,15.4,74009
2024-11-13,14.544,15.65,14.45,15.3,72528
2024-11-14,14.64,14.8,14.25,14.5,58315
2024-11-15,16.3884,17.6,14.65,14.65,137895
2024-11-18,15.6117,16.8,15.33,16.25,75460
2024-11-19,16.4181,17.6,15.3,15.7,74176
2024-11-20,16.65,16.95,16.15,16.75,1093
2024-11-21,16.7716,17.5,16.35,16.7,83387
2024-11-22,16.0654,17.16,16,16.85,63733
2024-11-25,15.4492,16.3,15.35,15.9,73315
2024-11-26,15.2541,15.85,15.1,15.4,66228
2024-11-27,15.169,15.75,15.12,15.25,61087
2024-11-28,15.169,15.75,15.12,15.25,61087
2024-11-29,14.8517,15.2,14.8,15.19,41048
2024-12-02,14.7128,14.95,14.65,14.85,52544
2024-12-03,14.5309,15.05,14.45,14.71,59366
2024-12-04,14.6572,14.7,14.2,14.55,47117
2024-12-05,14.6032,14.85,14.5,14.7,58227
2024-12-06,14.2855,14.75,14.2,14.58,69757
2024-12-09,14.7355,14.9,14.2,14.2,72915
2024-12-10,14.6523,14.8,14.4,14.75,58117
2024-12-11,14.2842,14.75,14.15,14.55,43798
2024-12-12,14.4062,14.65,14.1,14.34,67305
2024-12-13,14.519,14.8,14.1,14.55,61473
2024-12-16,14.6997,14.75,14.39,14.63,52555
2024-12-17,15.7483,15.95,14.61,14.75,82998
2024-12-18,15.66,15.8,15.2,15.7,1715
2024-12-19,21.7113,21.8,18.55,19.95,261523
2024-12-20,18.2606,22.8,18.05,21.4,191635
2024-12-23,17.0257,18.61,16.9,18.2,108115
2024-12-24,15.9878,17.05,15.9,17,60116
2024-12-25,15.9878,17.05,15.9,17,60116
2024-12-26,16.0329,16.75,15.95,16.05,62513
2024-12-27,16.9415,17.9,16.05,16.1,125697
2024-12-30,17.3868,18.6,16.75,16.84,95885
2024-12-31,17.5177,17.7,16.9,17.4,61867
2025-01-01,17.5177,17.7,16.9,17.4,61867
2025-01-02,17.9098,18.85,17.01,17.5,91193
2025-01-03,16.6858,17.9,16.65,17.83,70490
2025-01-06,16.5686,17,16.25,16.8,74059
2025-01-07,17.8805,18.21,16.31,16.55,94358
2025-01-08,17.7197,18.8,17.5,17.85,114926
2025-01-09,17.9667,18.25,17.7,17.8,3568
