Start Date,9/30/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,10/30/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY US Equity,Last Price,High Price,Low Price,Open Price - Realtime,Volume - Realtime,,VIX Index,Last Price,High Price,Low Price,Open Price - Realtime,Volume - Realtime,,UX1 Index,Last Price,High Price,Low Price,Open Price - Realtime,Volume - Realtime,,USGG10YR Index,Last Price,High Price,Low Price,Open Price - Realtime,Volume - Realtime,,USOHHYTO Index,Last Price,High Price,Low Price,Open Price - Realtime,Volume - Realtime
Dates,PX_LAST,PX_HIGH,PX_LOW,OPEN,VOLUME,,Dates,PX_LAST,PX_HIGH,PX_LOW,OPEN,VOLUME,,Dates,PX_LAST,PX_HIGH,PX_LOW,OPEN,VOLUME,,Dates,PX_LAST,PX_HIGH,PX_LOW,OPEN,VOLUME,,Dates,PX_LAST,PX_HIGH,PX_LOW,OPEN,VOLUME
4/17/2024,500.55,506.22,499.12,506.05,75910305,,4/17/2024,18.21,19.11,17.54,18.24,#N/A N/A,,4/17/2024,18.03,18.65,17.8,18,1152,,4/17/2024,4.5873,4.6819,4.573,4.6736,0,,4/17/2024,373.378,374.986,367.073,367.859,#N/A N/A
4/18/2024,499.52,504.13,498.56,501.98,74548085,,4/18/2024,18,18.37,17.21,17.91,#N/A N/A,,4/18/2024,17.3829,17.65,16.75,17.2,99119,,4/18/2024,4.6326,4.6512,4.5588,4.5853,0,,4/18/2024,370.269,372.667,369.311,371.833,#N/A N/A
4/19/2024,495.16,500.455,493.86,499.44,102212587,,4/19/2024,18.71,21.36,18.17,21.33,#N/A N/A,,4/19/2024,17.8354,19.7,17.1,17.35,152820,,4/19/2024,4.6207,4.6326,4.4936,4.6223,0,,4/19/2024,368.458,373.921,368.458,372.746,#N/A N/A
4/22/2024,499.72,502.38,495.43,497.83,67961048,,4/22/2024,16.94,18.72,16.69,18.59,#N/A N/A,,4/22/2024,16.4697,17.7,16.2,17.7,123946,,4/22/2024,4.6085,4.6661,4.6064,4.6289,0,,4/22/2024,361.614,367.26,361.096,365.68,#N/A N/A
4/23/2024,505.65,506.09,499.5328,501.78,64633620,,4/23/2024,15.69,16.76,15.69,16.72,#N/A N/A,,4/23/2024,15.7943,16.45,15.65,16.3,81227,,4/23/2024,4.6004,4.6498,4.5655,4.6126,0,,4/23/2024,353.235,360.287,353.205,358.219,#N/A N/A
4/24/2024,505.41,507.37,503.13,506.56,55928076,,4/24/2024,15.97,16.38,15.58,15.76,#N/A N/A,,4/24/2024,15.6252,16.1,15.55,15.75,98755,,4/24/2024,4.6417,4.6686,4.5963,4.5963,0,,4/24/2024,353.446,354.779,349.229,349.624,#N/A N/A
4/25/2024,503.49,504.27,497.49,499.18,69122368,,4/25/2024,15.37,17.55,15.27,16.25,#N/A N/A,,4/25/2024,16.0018,16.85,15.6,16,113551,,4/25/2024,4.7039,4.7351,4.611,4.6417,0,,4/25/2024,353.597,359.949,350.127,353.626,#N/A N/A
4/26/2024,508.26,509.88,505.7,506.35,64306118,,4/26/2024,15.03,16.06,14.92,15.49,#N/A N/A,,4/26/2024,15.3964,15.71,15.3,15.6,88311,,4/26/2024,4.663,4.7143,4.632,4.7102,0,,4/26/2024,347.685,355.092,347.685,353.587,#N/A N/A
4/29/2024,510.06,510.75,507.25,510.09,46415449,,4/29/2024,14.67,15.42,14.63,15.37,#N/A N/A,,4/29/2024,15.1678,15.5,15,15.45,67344,,4/29/2024,4.6136,4.6569,4.6053,4.6445,0,,4/29/2024,345.597,349.723,345.485,349.723,#N/A N/A
4/30/2024,501.98,509.56,501.98,508.56,77483566,,4/30/2024,15.65,15.9,14.67,14.82,#N/A N/A,,4/30/2024,15.6634,15.85,15,15.2,99980,,4/30/2024,4.6798,4.6902,4.6012,4.6115,0,,4/30/2024,346.26,347.104,343.355,345.912,#N/A N/A
5/1/2024,500.35,508.19,499.865,501.38,80242839,,5/1/2024,15.39,16.22,14.35,15.75,#N/A N/A,,5/1/2024,15.7081,16.15,14.99,15.85,117316,,5/1/2024,4.6283,4.6924,4.5768,4.6798,0,,5/1/2024,348.823,352.096,348.179,348.301,#N/A N/A
5/2/2024,505.03,505.89,499.55,504.15,62550179,,5/2/2024,14.68,16.09,14.6,15.14,#N/A N/A,,5/2/2024,15.1632,15.86,14.95,15.75,86827,,5/2/2024,4.5811,4.6491,4.5667,4.6283,0,,5/2/2024,345.512,349.503,344.827,349.385,#N/A N/A
5/3/2024,511.29,512.55,508.56,511.16,72756709,,5/3/2024,13.49,14.58,13.48,14.51,#N/A N/A,,5/3/2024,14.5915,15.07,14.45,15.05,98143,,5/3/2024,4.5077,4.5917,4.4466,4.565,0,,5/3/2024,336.883,350.94,336.883,346.32,#N/A N/A
5/6/2024,516.57,516.61,513.3,513.75,47264703,,5/6/2024,13.49,14.02,13.44,13.98,#N/A N/A,,5/6/2024,14.1983,14.6,14.15,14.55,49715,,5/6/2024,4.4874,4.5119,4.4691,4.4752,0,,5/6/2024,335.645,340.849,335.544,338.131,#N/A N/A
5/7/2024,517.14,518.57,516.45,517.56,52561299,,5/7/2024,13.23,13.64,13.16,13.52,#N/A N/A,,5/7/2024,14.0973,14.35,14.05,14.2,73138,,5/7/2024,4.457,4.4935,4.4204,4.4915,0,,5/7/2024,337.014,338.853,336.671,336.679,#N/A N/A
5/8/2024,517.19,517.74,515.14,515.26,42047214,,5/8/2024,13,13.51,12.94,13.24,#N/A N/A,,5/8/2024,13.9112,14.25,13.85,14.1,59754,,5/8/2024,4.4937,4.4978,4.4488,4.4549,0,,5/8/2024,339.884,340.765,336.7,336.7,#N/A N/A
5/9/2024,520.17,520.2074,516.705,517.38,43643668,,5/9/2024,12.69,13.29,12.68,13.08,#N/A N/A,,5/9/2024,13.8112,14.06,13.78,14,52295,,5/9/2024,4.4531,4.518,4.4453,4.4885,0,,5/9/2024,343.573,345.177,339.537,339.537,#N/A N/A
5/10/2024,520.84,522.635,519.59,521.81,52233171,,5/10/2024,12.55,12.96,12.5,12.77,#N/A N/A,,5/10/2024,13.5511,13.87,13.52,13.8,61758,,5/10/2024,4.4963,4.5062,4.4414,4.4629,0,,5/10/2024,342.05,343.263,340.639,341.176,#N/A N/A
5/13/2024,520.91,522.67,519.74,522.56,36716361,,5/13/2024,13.6,13.66,13.25,13.26,#N/A N/A,,5/13/2024,13.8191,13.9,13.4,13.55,72207,,5/13/2024,4.4865,4.4944,4.457,4.4885,0,,5/13/2024,343.915,345.468,342.313,342.313,#N/A N/A
5/14/2024,523.3,523.83,520.56,521.11,57535867,,5/14/2024,13.42,14.03,13.27,13.71,#N/A N/A,,5/14/2024,13.5162,13.95,13.45,13.8,51433,,5/14/2024,4.4394,4.5279,4.4394,4.4845,0,,5/14/2024,347.608,348.576,341.797,344.93,#N/A N/A
5/15/2024,529.78,530.08,525.18,525.83,59504897,,5/15/2024,12.45,13.94,12.38,13.73,#N/A N/A,,5/15/2024,12.879,13.66,12.85,13.6,69366,,5/15/2024,4.34,4.4472,4.3361,4.4453,0,,5/15/2024,346.971,353.102,346.08,349.773,#N/A N/A
5/16/2024,528.69,531.5218,528.54,529.88,50244827,,5/16/2024,12.42,12.67,12.33,12.52,#N/A N/A,,5/16/2024,12.8347,13.1,12.75,12.9,63542,,5/16/2024,4.375,4.3808,4.309,4.3342,0,,5/16/2024,342.62,345.01,341.824,344.767,#N/A N/A
5/17/2024,529.45,529.52,527.32,528.81,59187585,,5/17/2024,11.99,12.48,11.91,12.28,#N/A N/A,,5/17/2024,12.6503,13,12.6,12.91,72507,,5/17/2024,4.4198,4.4237,4.3614,4.3672,0,,5/17/2024,341.035,344.385,340.966,342.13,#N/A N/A
5/20/2024,530.06,531.5601,529.17,529.57,37764206,,5/20/2024,12.15,12.59,12.07,12.27,#N/A N/A,,5/20/2024,12.5725,12.8,12.4,12.65,53509,,5/20/2024,4.4433,4.4531,4.4042,4.412,0,,5/20/2024,338.867,341.377,338.867,341.377,#N/A N/A
5/21/2024,531.36,531.52,529.07,529.28,33437001,,5/21/2024,11.86,12.56,11.84,12.3,#N/A N/A,,5/21/2024,12.1979,13,12.05,12.59,79513,,5/21/2024,4.412,4.4492,4.3964,4.4433,0,,5/21/2024,340.818,342.673,339.976,340.338,#N/A N/A
5/22/2024,529.83,531.38,527.6,530.65,48389968,,5/22/2024,12.29,12.81,11.78,12.05,#N/A N/A,,5/22/2024,12,12.47,12,12.3,6196,,5/22/2024,4.4218,4.459,4.4081,4.412,0,,5/22/2024,344.22,344.484,337.595,337.595,#N/A N/A
5/23/2024,525.96,533.07,524.72,532.96,57211197,,5/23/2024,12.77,13.37,11.52,11.53,#N/A N/A,,5/23/2024,13.8561,14.05,13.25,13.55,111844,,5/23/2024,4.4767,4.4964,4.4022,4.4218,0,,5/23/2024,343.263,344.762,339.313,343.008,#N/A N/A
5/24/2024,529.44,530.27,526.881,527.85,41291076,,5/24/2024,11.93,12.89,11.89,12.86,#N/A N/A,,5/24/2024,13.4272,13.95,13.35,13.85,64373,,5/24/2024,4.465,4.5004,4.461,4.4728,0,,5/24/2024,343.39,344.433,341.248,341.76,#N/A N/A
5/27/2024,529.44,530.27,526.881,527.85,41291076,,5/27/2024,12.36,12.49,12.35,12.41,#N/A N/A,,5/27/2024,13.4272,13.95,13.35,13.85,64373,,5/27/2024,4.465,4.5004,4.461,4.4728,0,,5/27/2024,343.39,344.433,341.248,341.76,#N/A N/A
5/28/2024,529.81,530.51,527.11,530.27,36269602,,5/28/2024,12.92,13.44,12.36,12.51,#N/A N/A,,5/28/2024,13.7256,14,13.2,13.45,89086,,5/28/2024,4.55,4.5519,4.4433,4.465,0,,5/28/2024,341.809,345.583,340.154,342.798,#N/A N/A
5/29/2024,526.1,527.31,525.37,525.68,45190323,,5/29/2024,14.28,14.32,13.69,13.75,#N/A N/A,,5/29/2024,14.3394,14.5,13.7,13.71,98716,,5/29/2024,4.6117,4.6357,4.54,4.544,0,,5/29/2024,346.51,346.862,342.017,342.017,#N/A N/A
5/30/2024,522.61,525.2,521.33,524.52,46468510,,5/30/2024,14.47,14.88,13.67,14.82,#N/A N/A,,5/30/2024,14.2928,14.7,13.95,14.45,100134,,5/30/2024,4.546,4.6257,4.5401,4.6177,0,,5/30/2024,349.766,352.082,349.288,349.288,#N/A N/A
5/31/2024,527.37,527.5,518.36,523.59,90785755,,5/31/2024,12.92,14.87,12.84,14.5,#N/A N/A,,5/31/2024,13.7896,14.7,13.65,14.4,121158,,5/31/2024,4.4985,4.57,4.4827,4.544,0,,5/31/2024,350.265,352.669,349.159,349.188,#N/A N/A
6/3/2024,527.8,529.31,522.6,529.02,46835702,,6/3/2024,13.11,14.31,13,13.08,#N/A N/A,,6/3/2024,13.6535,14.25,13.5,13.75,115517,,6/3/2024,4.3884,4.4985,4.3884,4.4887,0,,6/3/2024,351.477,351.978,349.591,351.157,#N/A N/A
6/4/2024,528.39,529.15,524.96,526.46,34632661,,6/4/2024,13.16,14.08,13.11,13.51,#N/A N/A,,6/4/2024,13.7165,14.25,13.64,13.7,85929,,6/4/2024,4.3259,4.4119,4.3123,4.3943,0,,6/4/2024,355.74,358.333,353.74,354.332,#N/A N/A
6/5/2024,534.67,534.69,528.7254,530.77,47610365,,6/5/2024,12.63,13.25,12.6,13.14,#N/A N/A,,6/5/2024,13.3525,13.9,13.3,13.67,75325,,6/5/2024,4.2755,4.3571,4.2735,4.3259,0,,6/5/2024,356.267,356.429,352.568,355.306,#N/A N/A
6/6/2024,534.66,535.42,532.68,534.98,30808530,,6/6/2024,12.58,12.98,12.54,12.75,#N/A N/A,,6/6/2024,13.2562,13.45,13.2,13.4,94057,,6/6/2024,4.287,4.3201,4.2735,4.2851,0,,6/6/2024,356.594,357.711,354.501,354.867,#N/A N/A
6/7/2024,534.01,536.89,532.535,533.66,43224525,,6/7/2024,12.22,13.08,12.11,12.69,#N/A N/A,,6/7/2024,13.0098,13.6,12.9,13.27,102167,,6/7/2024,4.4335,4.4335,4.2714,4.2909,0,,6/7/2024,351.312,356.05,347.355,355.835,#N/A N/A
6/10/2024,535.66,535.99,532.57,533.18,35729252,,6/10/2024,12.74,13.28,12.62,13.09,#N/A N/A,,6/10/2024,13.0295,13.6,12.95,13,74130,,6/10/2024,4.467,4.4769,4.4394,4.4493,0,,6/10/2024,350.441,353.414,348.237,348.237,#N/A N/A
6/11/2024,536.95,537.01,532.05,534.07,36383411,,6/11/2024,12.85,13.47,12.78,12.85,#N/A N/A,,6/11/2024,12.9694,13.5,12.9,13,86072,,6/11/2024,4.404,4.4631,4.3942,4.4611,0,,6/11/2024,354.695,356.215,353.487,354.548,#N/A N/A
6/12/2024,541.36,544.12,540.3,541.63,63251305,,6/12/2024,12.04,13.15,11.94,13.1,#N/A N/A,,6/12/2024,12.5556,13.1,12.45,13.05,95218,,6/12/2024,4.316,4.4079,4.2481,4.406,0,,6/12/2024,348.161,363.214,346.54,354.014,#N/A N/A
6/13/2024,542.45,543.325,539.59,543.15,44760949,,6/13/2024,11.94,12.68,11.88,12.05,#N/A N/A,,6/13/2024,12.4105,13.05,12.35,12.55,100255,,6/13/2024,4.2442,4.3257,4.221,4.3044,0,,6/13/2024,358.886,360.115,350.286,350.286,#N/A N/A
6/14/2024,542.78,542.81,539.85,540.88,40089895,,6/14/2024,12.66,13.45,12.12,12.22,#N/A N/A,,6/14/2024,12.9549,13.6,12.4,12.44,109523,,6/14/2024,4.2209,4.2713,4.1862,4.2481,0,,6/14/2024,369.723,372.043,364.572,364.609,#N/A N/A
6/17/2024,547.1,548.53,541.6072,542.08,55839457,,6/17/2024,12.75,13.29,12.5,13.07,#N/A N/A,,6/17/2024,12.8015,13.25,12.55,13.02,97608,,6/17/2024,4.2809,4.2925,4.2266,4.2421,0,,6/17/2024,362.838,366.784,362.838,365.354,#N/A N/A
6/18/2024,548.49,548.62,546.73,547.16,41376417,,6/18/2024,12.3,12.74,12.24,12.7,#N/A N/A,,6/18/2024,12.39,12.9,12.5,12.8,2657,,6/18/2024,4.2227,4.2983,4.2034,4.2712,0,,6/18/2024,362.35,367.145,362.082,362.082,#N/A N/A
6/19/2024,548.49,548.62,546.73,547.16,41376417,,6/19/2024,12.48,12.55,12.32,12.32,#N/A N/A,,6/19/2024,12.39,12.9,12.5,12.8,2657,,6/19/2024,4.2227,4.2227,4.2227,4.2227,0,,6/19/2024,362.35,367.145,362.082,362.082,#N/A N/A
6/20/2024,547,550.12,545.18,549.44,70328226,,6/20/2024,13.28,13.55,12.18,12.5,#N/A N/A,,6/20/2024,14.7681,14.9,14.15,14.3,124516,,6/20/2024,4.2594,4.2925,4.2246,4.2323,0,,6/20/2024,361.957,363.702,359.145,361.319,#N/A N/A
6/21/2024,544.51,545.65,543.02,544.4,64513859,,6/21/2024,13.2,13.78,12.99,13.22,#N/A N/A,,6/21/2024,14.4458,15.07,14.35,14.78,112362,,6/21/2024,4.2554,4.2768,4.2148,4.2614,0,,6/21/2024,362.681,366.456,361.561,365.302,#N/A N/A
6/24/2024,542.74,546.95,542.62,544.33,45528654,,6/24/2024,13.33,13.88,13.15,13.85,#N/A N/A,,6/24/2024,14.3967,14.85,14.2,14.5,80934,,6/24/2024,4.2321,4.2748,4.2244,4.2535,0,,6/24/2024,363.583,364.113,360.547,361.511,#N/A N/A
6/25/2024,544.83,545.2,542.44,543.99,38273346,,6/25/2024,12.84,13.52,12.84,13.48,#N/A N/A,,6/25/2024,14.077,14.5,14,14.43,51916,,6/25/2024,4.2476,4.2573,4.207,4.2341,0,,6/25/2024,361.388,363.997,361.18,363.801,#N/A N/A
6/26/2024,545.51,546.24,543.03,543.69,38550637,,6/26/2024,12.55,13.24,12.37,12.81,#N/A N/A,,6/26/2024,13.9083,14.21,13.9,14.1,72973,,6/26/2024,4.3294,4.3294,4.2399,4.2418,0,,6/26/2024,359.948,362.144,358.281,358.281,#N/A N/A
6/27/2024,546.37,546.96,544.61,545.37,35041480,,6/27/2024,12.24,12.77,12.21,12.69,#N/A N/A,,6/27/2024,13.7587,14.05,13.73,13.95,78199,,6/27/2024,4.2864,4.345,4.2728,4.3294,0,,6/27/2024,363.355,364.755,359.242,359.242,#N/A N/A
6/28/2024,544.22,550.28,542.95,547.16,76144535,,6/28/2024,12.44,12.76,11.87,12.24,#N/A N/A,,6/28/2024,14.0228,14.1,13.7,13.8,85236,,6/28/2024,4.3961,4.402,4.2591,4.2845,0,,6/28/2024,357.564,365.587,357.564,361.934,#N/A N/A
7/1/2024,545.34,545.88,542.52,545.63,40297810,,7/1/2024,12.22,13.26,12.1,12.98,#N/A N/A,,7/1/2024,13.4175,14.01,13.35,14,91153,,7/1/2024,4.4613,4.4911,4.3843,4.4079,0,,7/1/2024,357.716,358.162,353.621,356.671,#N/A N/A
7/2/2024,549.01,549.01,543.65,543.7,40434792,,7/2/2024,12.03,12.88,11.85,12.67,#N/A N/A,,7/2/2024,13.206,13.63,13.2,13.4,76728,,7/2/2024,4.4316,4.4613,4.4099,4.4553,0,,7/2/2024,359.66,364.413,359.462,361.283,#N/A N/A
7/3/2024,551.46,551.83,548.65,548.69,32789911,,7/3/2024,12.09,12.23,11.95,12.13,#N/A N/A,,7/3/2024,13.2699,13.3,13.1,13.25,46749,,7/3/2024,4.3587,4.4415,4.3371,4.4237,0,,7/3/2024,362.328,364.848,357.927,357.927,#N/A N/A
7/4/2024,551.46,551.83,548.65,548.69,32789911,,7/4/2024,12.26,12.35,12.09,12.1,#N/A N/A,,7/4/2024,13.2699,13.3,13.1,13.25,46749,,7/4/2024,4.3587,4.3587,4.3587,4.3587,0,,7/4/2024,362.328,364.848,357.927,357.927,#N/A N/A
7/5/2024,554.64,555.05,551.12,551.77,41488389,,7/5/2024,12.48,12.61,11.84,12.37,#N/A N/A,,7/5/2024,13.3033,13.45,13.12,13.2,75275,,7/5/2024,4.2784,4.3823,4.2686,4.3705,0,,7/5/2024,360.492,366.968,360.492,362.892,#N/A N/A
7/8/2024,555.28,556.2501,554.19,555.44,36110451,,7/8/2024,12.37,12.91,12.31,12.91,#N/A N/A,,7/8/2024,13.082,13.35,12.95,13.35,71171,,7/8/2024,4.2783,4.3155,4.2627,4.2881,0,,7/8/2024,356.864,364.287,356.864,364.287,#N/A N/A
7/9/2024,555.82,557.18,555.52,556.26,27314125,,7/9/2024,12.51,12.61,12.35,12.48,#N/A N/A,,7/9/2024,12.9957,13.15,12.95,13.1,68702,,7/9/2024,4.2959,4.3272,4.2725,4.2803,0,,7/9/2024,355.962,356.838,353.518,354.498,#N/A N/A
7/10/2024,561.32,561.67,556.77,557.07,38701220,,7/10/2024,12.85,12.92,12.39,12.51,#N/A N/A,,7/10/2024,12.9335,13.05,12.79,13,62248,,7/10/2024,4.2841,4.3096,4.2646,4.292,0,,7/10/2024,354.036,357.11,353.792,356.706,#N/A N/A
7/11/2024,556.48,562.33,555.83,561.44,53054184,,7/11/2024,12.92,13.33,12.23,12.88,#N/A N/A,,7/11/2024,13.1184,13.4,12.7,13,129633,,7/11/2024,4.2101,4.2958,4.1656,4.2841,0,,7/11/2024,354.701,361.883,352.745,352.745,#N/A N/A
7/12/2024,559.99,563.67,557.15,557.63,53084405,,7/12/2024,12.46,12.89,12.11,12.87,#N/A N/A,,7/12/2024,12.8311,13.15,12.6,13.1,98108,,7/12/2024,4.1829,4.2353,4.1751,4.2101,0,,7/12/2024,359.489,363.814,355.941,356.134,#N/A N/A
7/15/2024,561.53,564.8371,559.63,562.03,40584293,,7/15/2024,13.12,13.26,12.75,12.78,#N/A N/A,,7/15/2024,13.1369,13.2,12.7,12.85,92130,,7/15/2024,4.2294,4.2469,4.1964,4.2255,0,,7/15/2024,355.204,357.841,355.204,355.379,#N/A N/A
7/16/2024,564.86,565.16,562.1,562.865,36475260,,7/16/2024,13.19,13.47,12.95,13.38,#N/A N/A,,7/16/2024,13.1593,13.45,12.95,13.13,68532,,7/16/2024,4.1576,4.2197,4.1537,4.2177,0,,7/16/2024,351.567,358.532,349.851,358.397,#N/A N/A
7/17/2024,556.94,560.51,556.61,558.8,57118956,,7/17/2024,14.48,14.88,13.54,13.6,#N/A N/A,,7/17/2024,13.89,13.9,13,13.05,5056,,7/17/2024,4.1576,4.1943,4.1421,4.1595,0,,7/17/2024,353.976,355.479,352.055,352.472,#N/A N/A
7/18/2024,552.66,559.52,550.43,558.51,56270392,,7/18/2024,15.93,16.43,14.08,14.27,#N/A N/A,,7/18/2024,15.2934,15.5,14.4,14.75,150366,,7/18/2024,4.2021,4.204,4.1536,4.1595,0,,7/18/2024,352.785,355.372,351.67,351.743,#N/A N/A
7/19/2024,548.99,554.08,547.91,552.42,65509081,,7/19/2024,16.52,17.19,10.62,16.44,#N/A N/A,,7/19/2024,15.9169,16.15,15.23,15.25,165882,,7/19/2024,4.2389,4.2467,4.1827,4.1924,0,,7/19/2024,351.505,353.187,349.126,350.821,#N/A N/A
7/22/2024,554.65,555.27,551.02,553,43346720,,7/22/2024,14.91,16.89,14.75,16.79,#N/A N/A,,7/22/2024,15.0439,16.2,14.95,15.9,119317,,7/22/2024,4.2525,4.276,4.2019,4.2155,0,,7/22/2024,347.01,350.503,345.18,349.37,#N/A N/A
7/23/2024,553.78,556.735,553.275,554.54,34439561,,7/23/2024,14.72,15.35,13.9,15.21,#N/A N/A,,7/23/2024,14.9323,15.4,14.69,15.1,105774,,7/23/2024,4.2506,4.2545,4.2194,4.2506,0,,7/23/2024,345.328,348.977,345.288,347.217,#N/A N/A
7/24/2024,541.23,549.17,540.29,548.86,74515266,,7/24/2024,18.04,18.46,15.18,15.35,#N/A N/A,,7/24/2024,17.072,17.25,14.84,14.85,213513,,7/24/2024,4.2838,4.2897,4.2076,4.2525,0,,7/24/2024,350.48,354.623,348.981,348.981,#N/A N/A
7/25/2024,538.41,547.455,537.45,541.35,61158288,,7/25/2024,18.46,19.36,16.42,18.41,#N/A N/A,,7/25/2024,17.1444,17.95,16.09,17.05,207769,,7/25/2024,4.2407,4.2759,4.1862,4.274,0,,7/25/2024,351.8,357.729,349.787,356.505,#N/A N/A
7/26/2024,544.44,547.19,541.49,542.28,53763788,,7/26/2024,16.39,18.05,16.37,17.97,#N/A N/A,,7/26/2024,16.1771,17.15,16.05,17.15,105744,,7/26/2024,4.1939,4.2621,4.188,4.2388,0,,7/26/2024,352.655,353.824,348.53,349.074,#N/A N/A
7/29/2024,544.76,547.05,542.72,546.02,39515824,,7/29/2024,16.6,17.21,16.23,16.59,#N/A N/A,,7/29/2024,15.9722,16.36,15.7,16.1,88608,,7/29/2024,4.1744,4.1939,4.1492,4.1939,0,,7/29/2024,354.087,356.314,351.546,353.826,#N/A N/A
7/30/2024,542,547.34,538.515,546.26,46853632,,7/30/2024,17.69,18.32,16.26,16.64,#N/A N/A,,7/30/2024,16.4855,17.1,15.73,15.95,105902,,7/30/2024,4.1394,4.186,4.1278,4.1783,0,,7/30/2024,359.539,361.272,352.708,352.854,#N/A N/A
7/31/2024,550.81,553.5,547.5799,548.98,65663388,,7/31/2024,16.36,16.77,15.71,16.66,#N/A N/A,,7/31/2024,15.9994,16.65,15.35,16.65,123451,,7/31/2024,4.0296,4.153,4.0296,4.1472,0,,7/31/2024,361.377,361.429,352.124,355.861,#N/A N/A
8/1/2024,543.01,554.8688,539.43,552.57,76428732,,8/1/2024,18.59,19.48,15.95,16.2,#N/A N/A,,8/1/2024,17.4669,18.2,15.65,15.85,189681,,8/1/2024,3.976,4.0642,3.9627,4.0545,0,,8/1/2024,370.8,371.166,355.292,355.315,#N/A N/A
8/2/2024,532.9,536.99,528.6,535.75,82789070,,8/2/2024,23.39,29.66,20.01,20.52,#N/A N/A,,8/2/2024,21.8527,23,17.65,17.65,340112,,8/2/2024,3.7904,3.9722,3.7847,3.9684,0,,8/2/2024,401.778,404.104,375.209,375.209,#N/A N/A
8/5/2024,517.38,523.58,510.27,511.64,146267391,,8/5/2024,38.57,65.73,23.39,23.39,#N/A N/A,,8/5/2024,32.0986,37.1,22.65,23,302246,,8/5/2024,3.7884,3.8297,3.6653,3.7866,0,,8/5/2024,417.546,425.13,403.218,403.218,#N/A N/A
8/6/2024,522.15,529.75,517.87,519.22,84826312,,8/6/2024,27.71,34.77,24.02,33.71,#N/A N/A,,8/6/2024,25.7702,30.72,21.85,30.65,207169,,8/6/2024,3.8919,3.9071,3.8032,3.8316,0,,8/6/2024,407.2,420.624,406.039,417.227,#N/A N/A
8/7/2024,518.66,531.59,518.0519,528.47,70698340,,8/7/2024,27.85,29.76,21.97,24.77,#N/A N/A,,8/7/2024,25.0766,25.95,21.3,24.5,148500,,8/7/2024,3.9431,3.9755,3.873,3.8824,0,,8/7/2024,399.322,399.322,388.939,398.771,#N/A N/A
8/8/2024,530.65,531.29,521.84,523.91,63276589,,8/8/2024,23.79,29.47,23.36,28.34,#N/A N/A,,8/8/2024,22.6885,26.07,22.25,25.85,95709,,8/8/2024,3.9877,4.0204,3.894,3.9226,0,,8/8/2024,390.246,401.513,388.689,400.397,#N/A N/A
8/9/2024,532.99,534.51,528.56,529.81,45619558,,8/9/2024,20.37,24.52,20.26,23.78,#N/A N/A,,8/9/2024,19.4971,23,19.39,22.3,101786,,8/9/2024,3.9398,3.9877,3.9188,3.9858,0,,8/9/2024,391.76,395.118,391.76,392.405,#N/A N/A
8/12/2024,533.27,535.73,530.95,534.21,42542069,,8/12/2024,20.71,21.19,18.89,20.79,#N/A N/A,,8/12/2024,19.4647,19.85,17.85,19.45,111597,,8/12/2024,3.9035,3.9647,3.894,3.9341,0,,8/12/2024,396.16,397.597,390.237,390.551,#N/A N/A
8/13/2024,542.04,542.28,536.28,536.53,52333073,,8/13/2024,18.12,20.79,17.95,20.06,#N/A N/A,,8/13/2024,17.5452,19.74,17.48,19.5,79277,,8/13/2024,3.8428,3.9226,3.8428,3.8978,0,,8/13/2024,397.47,401.206,397.012,397.466,#N/A N/A
8/14/2024,543.75,544.96,540.12,542.85,42446929,,8/14/2024,16.19,18.49,16.12,18.41,#N/A N/A,,8/14/2024,16.2453,17.9,16.2,17.65,76835,,8/14/2024,3.8352,3.8674,3.8031,3.8447,0,,8/14/2024,392.485,401.948,392.485,401.948,#N/A N/A
8/15/2024,553.07,553.36,548.88,549.5,60846812,,8/15/2024,15.23,16.68,14.77,16.27,#N/A N/A,,8/15/2024,15.3485,16.5,15,16.3,95995,,8/15/2024,3.9131,3.9513,3.8257,3.8371,0,,8/15/2024,378.564,394.091,377.93,394.091,#N/A N/A
8/16/2024,554.31,555.02,551.26,551.42,44430728,,8/16/2024,14.8,15.76,14.65,15.29,#N/A N/A,,8/16/2024,15.2799,15.8,15.07,15.35,47664,,8/16/2024,3.8826,3.9226,3.8617,3.9207,0,,8/16/2024,375.615,382.677,374.805,382.055,#N/A N/A
8/19/2024,559.61,559.61,553.86,554.73,39121793,,8/19/2024,14.65,16.07,14.46,15.94,#N/A N/A,,8/19/2024,14.7848,15.9,14.65,15.26,56107,,8/19/2024,3.8711,3.9073,3.8502,3.9073,0,,8/19/2024,369.643,377.367,369.643,376.448,#N/A N/A
8/20/2024,558.7,560.84,557.325,559.15,33732264,,8/20/2024,15.88,15.93,14.78,14.89,#N/A N/A,,8/20/2024,15.8801,16,14.75,14.85,74460,,8/20/2024,3.8067,3.8845,3.8067,3.8692,0,,8/20/2024,376.79,377.193,371.358,371.358,#N/A N/A
8/21/2024,560.62,562.11,554.73,559.77,41514600,,8/21/2024,16.27,17.17,15.92,16.25,#N/A N/A,,8/21/2024,16.11,16.2,15.75,15.96,1424,,8/21/2024,3.801,3.8294,3.7595,3.7953,0,,8/21/2024,374.491,379.188,374.491,375.067,#N/A N/A
